,Rate,Ending_Date,Number_of_Wks,Spt/Week,Total_Spots,Total_Dollars,Length_in_Sec,AM,PM,10:00,10:30,11:00,11_AM,11_PM,11:30,11:35,12:00,12:05,12:30,12:35,1:00,1:05,1:30,1:35,2:00,3:00,3:30,4:00,4:30,4:59,5:00,5:30,6:00,6:30,7:00,7:30,7:58,8:00,8:30,9:00,9:30,Dark_Money,Liberal,Local,Renewable_Energy,Pro_Collective_Bargaining,Casino_Expansion,Anti_2nd_Detroit_Bridge,Homecare_in_State_Constitution,Romney_for_President,Govt_Emergency_Fund,McCormack_for_Supreme_Ct_D,Universal_Healthcare,Stabenow_for_Senate_D_I,In_Place,Percentage_of_Vote
602,3000.0,30.0,1.0,1.0,1.0,3000.0,30.0,0,1,1,0,1,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,0,-300,0,0,0,0,0,0,0,0,0,42.0
603,1250.0,30.0,1.0,1.0,1.0,1250.0,30.0,0,1,0,0,1,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,0,-300,0,0,0,0,0,0,0,0,0,42.0
604,250.0,30.0,1.0,1.0,1.0,250.0,30.0,1,1,0,0,0,1.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,0,-300,0,0,0,0,0,0,0,0,0,42.0
605,1000.0,30.0,1.0,1.0,1.0,1000.0,30.0,1,1,0,0,1,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,0,-300,0,0,0,0,0,0,0,0,0,42.0
606,300.0,30.0,1.0,1.0,1.0,300.0,30.0,0,1,0,0,0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,0,-300,0,0,0,0,0,0,0,0,0,42.0
607,600.0,30.0,1.0,1.0,1.0,600.0,30.0,0,1,0,0,0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,0,-300,0,0,0,0,0,0,0,0,0,42.0
608,300.0,30.0,1.0,1.0,1.0,300.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,0,-300,0,0,0,0,0,0,0,0,0,42.0
609,400.0,30.0,1.0,1.0,1.0,400.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,0,-300,0,0,0,0,0,0,0,0,0,42.0
610,250.0,30.0,1.0,1.0,1.0,250.0,30.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,300.0,0,-300,0,0,0,0,0,0,0,0,0,42.0
611,1000.0,30.0,1.0,1.0,1.0,1000.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,300.0,0,-300,0,0,0,0,0,0,0,0,0,42.0
612,250.0,30.0,1.0,1.0,1.0,250.0,30.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,300.0,0,-300,0,0,0,0,0,0,0,0,0,42.0
613,400.0,30.0,1.0,1.0,1.0,400.0,30.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,300.0,0,-300,0,0,0,0,0,0,0,0,0,42.0
614,1500.0,30.0,1.0,1.0,1.0,1500.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,300.0,0,-300,0,0,0,0,0,0,0,0,0,42.0
615,450.0,30.0,1.0,1.0,1.0,450.0,30.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,300.0,0,-300,0,0,0,0,0,0,0,0,0,42.0
616,2000.0,30.0,1.0,1.0,1.0,2000.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,300.0,0,-300,0,0,0,0,0,0,0,0,0,42.0
617,450.0,30.0,1.0,1.0,1.0,450.0,30.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,300.0,0,-300,0,0,0,0,0,0,0,0,0,42.0
618,400.0,30.0,1.0,1.0,1.0,400.0,30.0,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,300.0,0,-300,0,0,0,0,0,0,0,0,0,42.0
619,3000.0,30.0,1.0,1.0,1.0,3000.0,30.0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,300.0,0,-300,0,0,0,0,0,0,0,0,0,42.0
620,750.0,30.0,1.0,1.0,1.0,750.0,30.0,0,1,1,0,1,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,0,-300,0,0,0,0,0,0,0,0,0,42.0
621,1250.0,30.0,1.0,1.0,1.0,1250.0,30.0,0,1,0,0,1,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,0,-300,0,0,0,0,0,0,0,0,0,42.0
622,750.0,30.0,1.0,1.0,1.0,750.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,300.0,0,-300,0,0,0,0,0,0,0,0,0,42.0
623,750.0,30.0,1.0,1.0,1.0,750.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,300.0,0,-300,0,0,0,0,0,0,0,0,0,42.0
624,750.0,30.0,1.0,1.0,1.0,750.0,30.0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,300.0,0,-300,0,0,0,0,0,0,0,0,0,42.0
625,150.0,30.0,1.0,1.0,1.0,150.0,30.0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,300.0,0,-300,0,0,0,0,0,0,0,0,0,42.0
626,2500.0,30.0,1.0,1.0,1.0,2500.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,0,-300,0,0,0,0,0,0,0,0,0,42.0
627,2500.0,30.0,1.0,1.0,1.0,2500.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,0,-300,0,0,0,0,0,0,0,0,0,42.0
628,250.0,30.0,1.0,1.0,1.0,250.0,30.0,0,1,1,1,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,0,-300,0,0,0,0,0,0,0,0,0,42.0
629,1250.0,30.0,1.0,1.0,1.0,1250.0,30.0,0,1,0,0,1,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,0,-300,0,0,0,0,0,0,0,0,0,42.0
630,750.0,30.0,1.0,1.0,1.0,750.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,300.0,0,-300,0,0,0,0,0,0,0,0,0,42.0
631,3500.0,30.0,1.0,1.0,1.0,3500.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,300.0,0,-300,0,0,0,0,0,0,0,0,0,42.0
632,1000.0,30.0,1.0,1.0,1.0,1000.0,30.0,1,0,0,1,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,300.0,0,-300,0,0,0,0,0,0,0,0,0,42.0
633,450.0,30.0,1.0,1.0,1.0,450.0,30.0,1,0,1,0,1,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,0,-300,0,0,0,0,0,0,0,0,0,42.0
634,2000.0,30.0,1.0,1.0,1.0,2000.0,30.0,0,1,1,0,1,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,0,-300,0,0,0,0,0,0,0,0,0,42.0
635,1250.0,30.0,1.0,1.0,1.0,1250.0,30.0,0,1,0,0,1,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,0,-300,0,0,0,0,0,0,0,0,0,42.0
636,250.0,30.0,1.0,1.0,1.0,250.0,30.0,1,1,0,0,0,1.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,0,-300,0,0,0,0,0,0,0,0,0,42.0
637,1000.0,30.0,1.0,1.0,1.0,1000.0,30.0,1,1,0,0,1,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,0,-300,0,0,0,0,0,0,0,0,0,42.0
638,300.0,30.0,1.0,1.0,1.0,300.0,30.0,0,1,0,0,0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,0,-300,0,0,0,0,0,0,0,0,0,42.0
639,600.0,30.0,1.0,1.0,1.0,600.0,30.0,0,1,0,0,0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,0,-300,0,0,0,0,0,0,0,0,0,42.0
640,300.0,30.0,1.0,1.0,1.0,300.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,0,-300,0,0,0,0,0,0,0,0,0,42.0
641,400.0,30.0,1.0,1.0,1.0,400.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,0,-300,0,0,0,0,0,0,0,0,0,42.0
642,250.0,30.0,1.0,1.0,1.0,250.0,30.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,300.0,0,-300,0,0,0,0,0,0,0,0,0,42.0
643,1000.0,30.0,1.0,1.0,1.0,1000.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,300.0,0,-300,0,0,0,0,0,0,0,0,0,42.0
644,250.0,30.0,1.0,1.0,1.0,250.0,30.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,300.0,0,-300,0,0,0,0,0,0,0,0,0,42.0
645,400.0,30.0,1.0,1.0,1.0,400.0,30.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,300.0,0,-300,0,0,0,0,0,0,0,0,0,42.0
646,1500.0,30.0,1.0,1.0,1.0,1500.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,300.0,0,-300,0,0,0,0,0,0,0,0,0,42.0
647,450.0,30.0,1.0,1.0,1.0,450.0,30.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,300.0,0,-300,0,0,0,0,0,0,0,0,0,42.0
648,2000.0,30.0,1.0,1.0,1.0,2000.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,300.0,0,-300,0,0,0,0,0,0,0,0,0,42.0
649,450.0,30.0,1.0,1.0,1.0,450.0,30.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,300.0,0,-300,0,0,0,0,0,0,0,0,0,42.0
650,3500.0,30.0,1.0,1.0,1.0,3500.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,300.0,0,-300,0,0,0,0,0,0,0,0,0,42.0
651,400.0,30.0,1.0,1.0,1.0,400.0,30.0,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,300.0,0,-300,0,0,0,0,0,0,0,0,0,42.0
652,450.0,30.0,1.0,1.0,1.0,450.0,30.0,1,0,1,0,1,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,0,-300,0,0,0,0,0,0,0,0,0,42.0
653,1250.0,30.0,1.0,1.0,1.0,1250.0,30.0,0,1,0,0,1,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,0,-300,0,0,0,0,0,0,0,0,0,42.0
654,250.0,30.0,1.0,1.0,1.0,250.0,30.0,1,1,0,0,0,1.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,0,-300,0,0,0,0,0,0,0,0,0,42.0
655,300.0,30.0,1.0,1.0,1.0,300.0,30.0,0,1,0,0,0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,0,-300,0,0,0,0,0,0,0,0,0,42.0
656,600.0,30.0,1.0,1.0,1.0,600.0,30.0,0,1,0,0,0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,0,-300,0,0,0,0,0,0,0,0,0,42.0
657,300.0,30.0,1.0,1.0,1.0,300.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,0,-300,0,0,0,0,0,0,0,0,0,42.0
658,400.0,30.0,1.0,1.0,1.0,400.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,0,-300,0,0,0,0,0,0,0,0,0,42.0
659,250.0,30.0,1.0,1.0,1.0,250.0,30.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,300.0,0,-300,0,0,0,0,0,0,0,0,0,42.0
660,250.0,30.0,1.0,1.0,1.0,250.0,30.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,300.0,0,-300,0,0,0,0,0,0,0,0,0,42.0
661,1000.0,30.0,1.0,1.0,1.0,1000.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,300.0,0,-300,0,0,0,0,0,0,0,0,0,42.0
662,400.0,30.0,1.0,1.0,1.0,400.0,30.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,300.0,0,-300,0,0,0,0,0,0,0,0,0,42.0
663,450.0,30.0,1.0,1.0,1.0,450.0,30.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,300.0,0,-300,0,0,0,0,0,0,0,0,0,42.0
664,1500.0,30.0,1.0,1.0,1.0,1500.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,300.0,0,-300,0,0,0,0,0,0,0,0,0,42.0
665,2000.0,30.0,1.0,1.0,1.0,2000.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,300.0,0,-300,0,0,0,0,0,0,0,0,0,42.0
666,450.0,30.0,1.0,1.0,1.0,450.0,30.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,300.0,0,-300,0,0,0,0,0,0,0,0,0,42.0
667,2000.0,30.0,1.0,1.0,1.0,2000.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,300.0,0,-300,0,0,0,0,0,0,0,0,0,42.0
668,2500.0,30.0,1.0,1.0,1.0,2500.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,300.0,0,-300,0,0,0,0,0,0,0,0,0,42.0
669,400.0,30.0,1.0,1.0,1.0,400.0,30.0,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,300.0,0,-300,0,0,0,0,0,0,0,0,0,42.0
670,200.0,30.0,1.0,2.0,2.0,400.0,30.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,300.0,300.0,0,300,0,0,0,0,0,0,0,0,0,42.0
671,200.0,30.0,1.0,1.0,1.0,200.0,30.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,300.0,300.0,0,300,0,0,0,0,0,0,0,0,0,42.0
672,200.0,30.0,1.0,2.0,2.0,400.0,30.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,300.0,300.0,0,300,0,0,0,0,0,0,0,0,0,42.0
673,200.0,30.0,1.0,1.0,1.0,200.0,30.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,300.0,300.0,0,300,0,0,0,0,0,0,0,0,0,42.0
674,450.0,30.0,1.0,2.0,2.0,900.0,30.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,300.0,300.0,0,300,0,0,0,0,0,0,0,0,0,42.0
675,450.0,30.0,1.0,1.0,1.0,450.0,30.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,300.0,300.0,0,300,0,0,0,0,0,0,0,0,0,42.0
676,150.0,30.0,1.0,1.0,1.0,150.0,30.0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,300.0,300.0,0,300,0,0,0,0,0,0,0,0,0,42.0
677,1000.0,30.0,1.0,1.0,1.0,1000.0,30.0,1,0,0,1,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,300.0,300.0,0,300,0,0,0,0,0,0,0,0,0,42.0
678,300.0,30.0,1.0,4.0,4.0,1200.0,30.0,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,300.0,300.0,0,300,0,0,0,0,0,0,0,0,0,42.0
679,300.0,30.0,1.0,1.0,1.0,300.0,30.0,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,300.0,300.0,0,300,0,0,0,0,0,0,0,0,0,42.0
680,450.0,30.0,1.0,2.0,2.0,900.0,30.0,1,0,1,0,1,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300.0,300.0,0,300,0,0,0,0,0,0,0,0,0,42.0
681,400.0,30.0,1.0,3.0,3.0,1200.0,30.0,0,1,0,0,0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300.0,300.0,0,300,0,0,0,0,0,0,0,0,0,42.0
682,400.0,30.0,1.0,1.0,1.0,400.0,30.0,0,1,0,0,0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300.0,300.0,0,300,0,0,0,0,0,0,0,0,0,42.0
683,300.0,30.0,1.0,2.0,2.0,600.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300.0,300.0,0,300,0,0,0,0,0,0,0,0,0,42.0
684,300.0,30.0,1.0,1.0,1.0,300.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300.0,300.0,0,300,0,0,0,0,0,0,0,0,0,42.0
685,300.0,30.0,1.0,4.0,4.0,1200.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300.0,300.0,0,300,0,0,0,0,0,0,0,0,0,42.0
686,300.0,30.0,1.0,1.0,1.0,300.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300.0,300.0,0,300,0,0,0,0,0,0,0,0,0,42.0
687,300.0,30.0,1.0,2.0,2.0,600.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,300.0,300.0,0,300,0,0,0,0,0,0,0,0,0,42.0
688,800.0,30.0,1.0,1.0,1.0,800.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,300.0,300.0,0,300,0,0,0,0,0,0,0,0,0,42.0
689,800.0,30.0,1.0,2.0,2.0,1600.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,300.0,300.0,0,300,0,0,0,0,0,0,0,0,0,42.0
690,1500.0,30.0,1.0,2.0,2.0,3000.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,300.0,300.0,0,300,0,0,0,0,0,0,0,0,0,42.0
691,500.0,30.0,1.0,1.0,1.0,500.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,300.0,300.0,0,300,0,0,0,0,0,0,0,0,0,42.0
692,1800.0,30.0,1.0,2.0,2.0,3600.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,300.0,300.0,0,300,0,0,0,0,0,0,0,0,0,42.0
693,1800.0,30.0,1.0,1.0,1.0,1800.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,300.0,300.0,0,300,0,0,0,0,0,0,0,0,0,42.0
694,1800.0,30.0,1.0,2.0,2.0,3600.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,300.0,300.0,0,300,0,0,0,0,0,0,0,0,0,42.0
695,500.0,30.0,1.0,1.0,1.0,500.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,300.0,300.0,0,300,0,0,0,0,0,0,0,0,0,42.0
696,750.0,30.0,1.0,3.0,3.0,2250.0,30.0,0,1,0,0,1,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300.0,300.0,0,300,0,0,0,0,0,0,0,0,0,42.0
697,250.0,30.0,1.0,4.0,4.0,1000.0,30.0,1,1,0,0,0,1.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300.0,300.0,0,300,0,0,0,0,0,0,0,0,0,42.0
698,250.0,30.0,1.0,1.0,1.0,250.0,30.0,1,1,0,0,0,1.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300.0,300.0,0,300,0,0,0,0,0,0,0,0,0,42.0
